cliente_id,canal_aquisicao,categoria_preferida,data_primeira_compra,data_ultima_compra,frequencia_compras_ano,ticket_medio,ltv_estimado,is_recorrente,status,uf,genero,faixa_etaria
CLI-001380,ecommerce,maquiagem,2023-10-15,2024-11-07,12,98.56,3282.92,True,ativo,RJ,F,25-34
CLI-001381,franquia,perfumes,2024-10-11,2024-12-31,6,208.75,2241.13,True,ativo,BA,M,35-44
CLI-001382,ecommerce,perfumes,2023-01-05,2023-10-07,1,312.24,933.14,False,inativo,MG,F,18-24
CLI-001383,ecommerce,maquiagem,2023-06-23,2024-04-14,1,110.3,278.93,False,ativo,BA,F,35-44
CLI-001384,ecommerce,perfumes,2024-05-29,2024-12-31,4,255.45,1854.3,True,inativo,GO,M,18-24
CLI-001385,franquia,skincare,2024-10-10,2024-12-31,1,338.49,904.77,False,inativo,BA,M,35-44
CLI-001386,loja_propria,skincare,2023-04-24,2024-03-25,2,145.51,583.31,False,ativo,MG,F,25-34
CLI-001387,ecommerce,skincare,2024-05-03,2024-09-20,3,158.54,1150.24,True,ativo,MG,M,35-44
CLI-001388,marketplace,skincare,2023-05-30,2024-02-15,4,190.6,1822.8,True,em_risco,SP,M,25-34
CLI-001389,loja_propria,maquiagem,2024-03-26,2024-05-26,1,72.27,135.28,False,inativo,SP,F,45-54
CLI-001390,ecommerce,maquiagem,2024-03-21,2024-10-26,1,47.84,122.57,False,em_risco,PR,M,18-24
CLI-001391,franquia,haircare,2023-10-12,2023-11-18,6,261.58,3845.74,True,inativo,RJ,F,25-34
CLI-001392,loja_propria,haircare,2024-07-20,2024-12-31,3,133.16,1116.78,True,ativo,RJ,F,25-34
CLI-001393,ecommerce,perfumes,2023-07-10,2024-02-13,2,184.98,923.9,False,em_risco,SP,F,35-44
CLI-001394,franquia,skincare,2024-03-04,2024-12-31,1,92.97,226.16,False,ativo,RJ,F,25-34
CLI-001395,franquia,perfumes,2024-07-04,2024-12-31,3,356.12,2137.63,True,inativo,SP,F,45-54
CLI-001396,ecommerce,perfumes,2023-10-13,2024-07-26,2,148.03,674.9,False,ativo,RJ,F,35-44
CLI-001397,franquia,haircare,2023-05-15,2023-08-08,1,209.93,515.01,False,em_risco,SP,F,25-34
CLI-001398,loja_propria,skincare,2023-07-12,2023-09-28,3,203.57,1666.07,True,ativo,RJ,F,25-34
CLI-001399,marketplace,skincare,2023-11-26,2024-08-10,1,231.69,542.55,False,em_risco,PR,M,25-34
CLI-001400,marketplace,perfumes,2023-10-27,2023-11-27,1,335.73,918.9,False,inativo,SC,F,25-34
CLI-001401,ecommerce,haircare,2023-09-09,2024-05-29,4,187.46,1187.7,True,ativo,MG,F,25-34
CLI-001402,marketplace,maquiagem,2023-03-26,2023-09-24,2,117.45,541.53,False,ativo,RJ,M,25-34
CLI-001403,marketplace,maquiagem,2023-02-09,2023-05-18,2,93.96,508.8,False,ativo,RS,F,25-34
CLI-001404,franquia,perfumes,2024-01-14,2024-07-10,2,401.29,1826.48,False,ativo,SP,M,25-34
CLI-001405,ecommerce,skincare,2024-04-04,2024-12-30,1,307.11,555.56,False,inativo,MG,F,35-44
CLI-001406,marketplace,skincare,2024-09-19,2024-12-31,2,195.73,850.36,False,em_risco,BA,NI,45-54
CLI-001407,ecommerce,skincare,2023-04-20,2023-12-25,2,253.76,1199.55,False,em_risco,RS,F,18-24
CLI-001408,ecommerce,haircare,2024-07-14,2024-12-31,2,151.38,469.99,False,em_risco,SP,M,25-34
CLI-001409,marketplace,skincare,2023-04-27,2024-04-30,12,126.46,3050.99,True,ativo,SP,F,35-44
CLI-001410,marketplace,skincare,2023-01-06,2023-02-24,4,220.55,1456.58,True,inativo,SP,M,55+
CLI-001411,marketplace,haircare,2024-04-14,2024-04-22,4,62.23,621.09,True,em_risco,MG,F,25-34
CLI-001412,ecommerce,maquiagem,2024-07-25,2024-07-27,6,64.12,641.35,True,ativo,SC,F,45-54
CLI-001413,loja_propria,haircare,2023-07-03,2024-01-13,2,131.83,685.4,False,em_risco,RJ,F,18-24
CLI-001414,franquia,haircare,2024-08-31,2024-12-31,2,65.01,211.6,False,ativo,SP,NI,45-54
CLI-001415,marketplace,skincare,2024-04-18,2024-09-01,3,310.33,2627.54,True,inativo,DF,M,35-44
CLI-001416,ecommerce,maquiagem,2023-02-15,2023-02-21,1,63.17,119.47,False,em_risco,RJ,F,45-54
CLI-001417,marketplace,skincare,2023-12-06,2024-03-28,2,349.96,1833.79,False,ativo,SP,F,25-34
CLI-001418,marketplace,skincare,2023-03-30,2024-02-26,1,235.01,476.58,False,inativo,RJ,M,35-44
CLI-001419,marketplace,haircare,2023-07-12,2023-08-24,3,72.35,423.64,True,em_risco,RJ,F,35-44
CLI-001420,marketplace,maquiagem,2023-04-19,2024-03-10,1,127.12,294.61,False,em_risco,RJ,F,25-34
CLI-001421,loja_propria,haircare,2023-05-30,2024-01-24,6,71.42,708.56,True,em_risco,RJ,F,45-54
CLI-001422,ecommerce,perfumes,2023-09-18,2024-03-04,1,213.27,346.03,False,ativo,MG,F,35-44
CLI-001423,franquia,perfumes,2023-02-10,2023-11-12,2,285.72,1594.2,False,ativo,SP,F,35-44
CLI-001424,ecommerce,haircare,2023-01-12,2023-12-21,2,214.54,1189.2,False,ativo,BA,M,45-54
CLI-001425,loja_propria,maquiagem,2023-12-20,2024-08-06,4,158.87,1416.5,True,inativo,RJ,F,45-54
CLI-001426,marketplace,maquiagem,2024-02-23,2024-06-24,4,69.17,749.11,True,inativo,SP,F,35-44
CLI-001427,ecommerce,maquiagem,2024-03-14,2024-04-08,3,169.26,863.08,True,inativo,SC,F,35-44
CLI-001428,franquia,perfumes,2024-05-23,2024-11-18,6,542.31,9370.9,True,inativo,RJ,M,25-34
CLI-001429,loja_propria,maquiagem,2024-06-06,2024-12-31,1,153.98,371.17,False,em_risco,RJ,F,25-34
CLI-001430,marketplace,maquiagem,2023-11-21,2024-08-18,4,107.44,756.74,True,ativo,SP,F,35-44
CLI-001431,ecommerce,maquiagem,2024-01-06,2024-08-21,2,66.92,260.0,False,ativo,GO,F,18-24
CLI-001432,marketplace,skincare,2023-09-29,2024-02-29,3,202.26,1643.29,True,em_risco,SC,F,35-44
CLI-001433,franquia,maquiagem,2023-01-12,2023-06-22,1,131.8,205.14,False,inativo,GO,NI,25-34
CLI-001434,franquia,haircare,2023-07-28,2024-05-24,2,217.01,1257.91,False,inativo,RJ,F,18-24
CLI-001435,ecommerce,haircare,2024-01-08,2024-09-24,3,153.42,910.41,True,ativo,PE,NI,35-44
CLI-001436,ecommerce,skincare,2023-06-21,2024-03-20,2,312.88,946.22,False,ativo,RJ,M,45-54
CLI-001437,franquia,maquiagem,2024-02-13,2024-12-31,6,58.42,598.54,True,inativo,SP,F,45-54
CLI-001438,ecommerce,maquiagem,2023-10-06,2024-08-17,3,143.92,1028.43,True,inativo,SP,F,25-34
CLI-001439,ecommerce,skincare,2024-05-11,2024-05-21,1,210.04,593.29,False,inativo,MG,M,25-34
CLI-001440,ecommerce,maquiagem,2024-06-30,2024-12-10,12,141.88,3686.6,True,inativo,MG,F,25-34
CLI-001441,marketplace,skincare,2023-03-04,2023-09-15,2,372.33,1234.71,False,ativo,SC,F,45-54
CLI-001442,marketplace,perfumes,2024-08-07,2024-09-05,12,334.22,9060.7,True,ativo,PR,M,35-44
CLI-001443,marketplace,maquiagem,2023-01-20,2023-01-24,6,121.3,2055.67,True,ativo,RJ,F,35-44
CLI-001444,ecommerce,perfumes,2023-10-02,2023-11-13,3,134.27,1143.58,True,em_risco,MG,F,18-24
CLI-001445,marketplace,haircare,2024-03-12,2024-12-31,3,163.57,1187.86,True,ativo,SP,F,25-34
CLI-001446,ecommerce,perfumes,2024-04-04,2024-12-31,6,449.71,4587.86,True,ativo,SC,NI,55+
CLI-001447,marketplace,perfumes,2023-08-25,2024-05-05,3,288.3,1885.91,True,em_risco,SP,F,18-24
CLI-001448,ecommerce,perfumes,2024-06-16,2024-09-09,2,228.67,1014.49,False,em_risco,SP,NI,18-24
CLI-001449,loja_propria,skincare,2024-09-12,2024-12-31,6,175.15,2363.3,True,ativo,RJ,F,25-34
CLI-001450,ecommerce,perfumes,2023-02-20,2023-07-14,1,212.45,532.74,False,inativo,BA,M,35-44
CLI-001451,ecommerce,skincare,2024-06-24,2024-07-14,3,153.27,1044.68,True,ativo,PR,F,35-44
CLI-001452,franquia,skincare,2023-08-29,2024-03-04,2,210.86,801.94,False,ativo,DF,M,45-54
CLI-001453,marketplace,perfumes,2023-09-24,2024-02-25,1,158.7,474.13,False,em_risco,RJ,F,35-44
CLI-001454,loja_propria,maquiagem,2023-11-20,2024-05-24,2,51.76,200.32,False,inativo,SC,NI,35-44
CLI-001455,marketplace,skincare,2023-10-30,2024-03-02,1,152.44,362.24,False,em_risco,SP,F,25-34
CLI-001456,ecommerce,skincare,2023-10-23,2024-08-05,1,191.21,514.69,False,ativo,RJ,NI,45-54
CLI-001457,ecommerce,perfumes,2024-01-19,2024-06-17,4,368.16,4375.4,True,inativo,BA,F,25-34
CLI-001458,marketplace,perfumes,2024-08-01,2024-12-31,2,130.68,676.65,False,inativo,MG,M,25-34
CLI-001459,franquia,perfumes,2023-07-10,2023-08-24,6,196.1,2891.68,True,ativo,SP,F,35-44
CLI-001460,ecommerce,haircare,2023-01-25,2023-04-23,2,105.43,372.53,False,inativo,BA,F,45-54
CLI-001461,ecommerce,haircare,2023-07-03,2024-07-25,2,90.99,361.37,False,ativo,PR,F,35-44
CLI-001462,loja_propria,haircare,2023-04-18,2023-12-25,1,180.2,389.93,False,inativo,MG,F,25-34
CLI-001463,ecommerce,maquiagem,2024-01-10,2024-08-02,3,58.87,446.61,True,em_risco,PR,F,45-54
CLI-001464,loja_propria,haircare,2024-05-01,2024-09-06,12,81.99,1495.06,True,ativo,BA,F,25-34
CLI-001465,franquia,maquiagem,2024-07-08,2024-11-08,1,153.8,335.44,False,inativo,SP,F,25-34
CLI-001466,franquia,perfumes,2024-06-29,2024-08-14,1,254.35,700.08,False,ativo,RJ,F,25-34
CLI-001467,ecommerce,maquiagem,2023-11-14,2024-02-10,1,47.6,120.78,False,ativo,RJ,M,55+
CLI-001468,ecommerce,haircare,2023-04-18,2023-07-19,1,248.66,654.55,False,inativo,SP,F,55+
CLI-001469,ecommerce,maquiagem,2024-09-10,2024-12-31,2,75.83,228.98,False,ativo,DF,M,35-44
CLI-001470,ecommerce,skincare,2023-11-09,2024-01-14,2,129.7,453.43,False,ativo,MG,F,35-44
CLI-001471,loja_propria,maquiagem,2023-07-30,2024-03-24,2,165.07,872.24,False,ativo,SP,F,35-44
CLI-001472,loja_propria,skincare,2023-01-22,2023-11-25,3,125.58,623.26,True,inativo,SP,F,25-34
CLI-001473,marketplace,perfumes,2024-01-03,2024-03-19,3,368.81,3006.27,True,inativo,SP,F,35-44
CLI-001474,loja_propria,skincare,2023-11-03,2024-05-28,2,361.88,1186.47,False,em_risco,SP,F,35-44
CLI-001475,marketplace,perfumes,2023-04-03,2023-06-27,2,422.2,1704.7,False,ativo,PE,F,35-44
CLI-001476,marketplace,skincare,2023-05-06,2023-06-29,6,293.6,3668.24,True,inativo,MG,F,45-54
CLI-001477,ecommerce,skincare,2023-04-28,2023-06-03,3,196.83,1153.46,True,inativo,SP,F,25-34
CLI-001478,ecommerce,maquiagem,2024-06-17,2024-06-20,1,135.45,286.42,False,em_risco,SP,M,25-34
CLI-001479,marketplace,maquiagem,2023-08-25,2024-03-24,2,87.1,464.57,False,inativo,BA,F,25-34
CLI-001480,marketplace,skincare,2023-02-14,2023-06-07,4,110.95,1182.83,True,em_risco,PR,F,35-44
CLI-001481,ecommerce,haircare,2023-11-17,2024-06-03,1,77.82,168.49,False,ativo,PE,F,25-34
CLI-001482,franquia,haircare,2024-06-20,2024-07-24,3,208.06,1361.06,True,ativo,PE,F,18-24
CLI-001483,ecommerce,perfumes,2024-01-07,2024-07-07,3,499.89,2276.04,True,ativo,GO,F,45-54
CLI-001484,marketplace,haircare,2024-05-28,2024-12-31,1,90.24,206.15,False,em_risco,RJ,F,18-24
CLI-001485,marketplace,maquiagem,2023-12-07,2024-12-10,3,206.06,1620.04,True,ativo,PR,NI,45-54
CLI-001486,marketplace,skincare,2024-07-18,2024-12-31,12,153.31,3745.04,True,ativo,BA,F,35-44
CLI-001487,ecommerce,haircare,2023-02-26,2023-12-08,2,106.23,478.36,False,ativo,GO,F,55+
CLI-001488,ecommerce,maquiagem,2023-03-31,2024-03-14,4,83.43,833.5,True,ativo,SP,F,55+
CLI-001489,ecommerce,skincare,2023-09-08,2024-05-07,2,129.94,395.77,False,inativo,SC,F,18-24
CLI-001490,ecommerce,skincare,2023-03-24,2023-08-15,2,249.01,1117.81,False,ativo,PE,F,35-44
CLI-001491,loja_propria,haircare,2024-08-29,2024-12-31,2,223.43,955.11,False,inativo,SP,F,45-54
CLI-001492,marketplace,perfumes,2023-04-17,2023-11-12,1,406.47,753.96,False,inativo,RJ,F,25-34
CLI-001493,franquia,haircare,2024-05-31,2024-12-31,1,70.62,159.3,False,em_risco,MG,F,25-34
CLI-001494,marketplace,skincare,2023-02-04,2023-10-25,2,360.06,1592.58,False,ativo,MG,NI,25-34
CLI-001495,franquia,perfumes,2024-02-18,2024-07-05,3,544.61,4457.02,True,inativo,DF,NI,25-34
CLI-001496,franquia,haircare,2023-08-26,2023-10-12,3,133.04,961.0,True,inativo,DF,F,18-24
CLI-001497,marketplace,maquiagem,2024-06-07,2024-12-31,12,136.92,3063.65,True,ativo,GO,F,25-34
CLI-001498,franquia,perfumes,2024-02-02,2024-03-04,2,176.16,682.19,False,ativo,RS,F,25-34
CLI-001499,ecommerce,perfumes,2023-04-17,2023-07-05,3,155.96,1008.2,True,ativo,SP,F,25-34
CLI-001500,ecommerce,maquiagem,2024-01-04,2024-10-06,12,197.93,6919.85,True,em_risco,SP,F,18-24
CLI-001501,marketplace,skincare,2023-04-13,2024-04-18,1,223.6,350.16,False,inativo,DF,M,35-44
CLI-001502,marketplace,perfumes,2024-08-24,2024-12-03,12,470.42,13129.17,True,em_risco,PE,F,25-34
CLI-001503,franquia,skincare,2024-08-17,2024-11-28,2,261.21,903.74,False,inativo,SC,F,45-54
CLI-001504,ecommerce,skincare,2023-01-11,2023-09-28,4,128.95,934.92,True,ativo,RJ,F,25-34
CLI-001505,marketplace,maquiagem,2023-12-04,2024-06-27,3,205.13,951.3,True,ativo,SP,F,35-44
CLI-001506,ecommerce,perfumes,2023-08-11,2024-09-12,3,489.85,2764.05,True,inativo,PR,F,18-24
CLI-001507,ecommerce,haircare,2024-09-05,2024-10-21,3,172.62,1005.44,True,ativo,SC,F,35-44
CLI-001508,ecommerce,maquiagem,2023-04-29,2023-06-10,12,76.65,2562.21,True,ativo,SC,NI,25-34
CLI-001509,franquia,skincare,2023-09-09,2024-09-24,3,117.41,728.88,True,ativo,GO,F,35-44
CLI-001510,marketplace,skincare,2024-03-28,2024-12-31,2,217.09,732.73,False,ativo,BA,F,45-54
CLI-001511,marketplace,maquiagem,2024-08-21,2024-09-17,2,161.84,947.58,False,ativo,RJ,F,25-34
CLI-001512,marketplace,perfumes,2023-11-09,2024-10-02,3,324.56,2712.63,True,inativo,SP,NI,35-44
CLI-001513,ecommerce,maquiagem,2024-06-09,2024-12-03,4,194.03,1642.58,True,inativo,GO,F,35-44
CLI-001514,ecommerce,haircare,2023-09-09,2024-02-06,4,141.21,1286.19,True,inativo,SP,F,25-34
CLI-001515,ecommerce,haircare,2023-03-01,2023-06-02,1,123.76,195.28,False,em_risco,RJ,F,25-34
CLI-001516,marketplace,skincare,2024-03-26,2024-05-02,2,326.11,1049.99,False,ativo,SP,F,45-54
CLI-001517,marketplace,perfumes,2024-07-23,2024-12-31,4,159.19,1683.67,True,ativo,SP,F,45-54
CLI-001518,ecommerce,maquiagem,2023-03-11,2023-04-09,3,145.17,925.89,True,ativo,PR,M,45-54
CLI-001519,marketplace,perfumes,2024-08-14,2024-12-31,6,463.84,5762.22,True,em_risco,MG,F,18-24
CLI-001520,ecommerce,maquiagem,2023-09-01,2024-09-07,2,141.55,614.15,False,ativo,RJ,F,45-54
CLI-001521,marketplace,haircare,2024-05-01,2024-05-04,3,135.5,994.04,True,ativo,SP,F,25-34
CLI-001522,ecommerce,skincare,2024-05-31,2024-12-31,4,323.27,2543.42,True,em_risco,RS,F,35-44
CLI-001523,ecommerce,perfumes,2023-01-08,2023-08-07,6,520.96,7873.64,True,ativo,RJ,F,45-54
CLI-001524,marketplace,skincare,2024-05-15,2024-12-31,3,91.36,444.12,True,ativo,SP,F,18-24
CLI-001525,franquia,perfumes,2023-05-03,2024-01-15,1,511.13,854.41,False,ativo,SC,F,18-24
CLI-001526,marketplace,skincare,2023-12-20,2024-01-31,4,343.42,4019.34,True,ativo,PR,F,25-34
CLI-001527,marketplace,haircare,2024-04-11,2024-12-03,2,138.35,485.16,False,em_risco,PR,F,25-34
CLI-001528,ecommerce,skincare,2023-12-20,2024-09-07,2,218.79,1185.43,False,em_risco,DF,F,25-34
CLI-001529,ecommerce,maquiagem,2024-05-06,2024-12-31,2,185.27,822.28,False,ativo,MG,F,35-44
CLI-001530,franquia,perfumes,2023-11-10,2024-02-11,6,467.75,7646.45,True,ativo,SP,F,45-54
CLI-001531,marketplace,perfumes,2023-08-14,2024-08-13,1,173.45,452.82,False,inativo,BA,F,18-24
CLI-001532,loja_propria,skincare,2023-04-26,2024-01-11,12,325.02,5896.6,True,ativo,MG,F,35-44
CLI-001533,franquia,haircare,2024-02-04,2024-11-15,2,80.25,297.13,False,inativo,RJ,F,25-34
CLI-001534,marketplace,haircare,2024-07-24,2024-12-31,3,121.37,584.26,True,inativo,SP,F,35-44
CLI-001535,marketplace,skincare,2024-10-12,2024-12-03,12,307.63,8610.46,True,ativo,PR,NI,18-24
CLI-001536,marketplace,maquiagem,2023-03-16,2023-11-19,1,122.13,294.71,False,em_risco,MG,F,35-44
CLI-001537,marketplace,maquiagem,2023-04-21,2023-09-12,2,89.66,506.01,False,inativo,SP,F,25-34
CLI-001538,ecommerce,perfumes,2024-03-31,2024-11-29,3,207.43,1843.57,True,ativo,GO,F,35-44
CLI-001539,ecommerce,skincare,2023-06-21,2024-06-15,1,388.62,682.05,False,inativo,SP,M,35-44
CLI-001540,franquia,perfumes,2023-06-07,2024-06-06,2,304.23,1166.97,False,ativo,MG,F,25-34
CLI-001541,ecommerce,maquiagem,2024-01-16,2024-02-11,2,140.85,464.27,False,em_risco,MG,F,25-34
CLI-001542,marketplace,maquiagem,2023-12-15,2023-12-27,4,64.15,710.28,True,em_risco,SP,F,25-34
CLI-001543,marketplace,skincare,2024-01-30,2024-09-17,2,328.19,1487.67,False,inativo,RJ,F,25-34
CLI-001544,marketplace,perfumes,2023-01-29,2023-08-12,1,527.39,1192.96,False,ativo,RJ,F,35-44
CLI-001545,ecommerce,skincare,2023-03-31,2024-03-04,6,244.74,3014.42,True,inativo,RS,M,18-24
CLI-001546,ecommerce,maquiagem,2024-05-12,2024-09-03,3,72.55,451.64,True,inativo,SP,F,18-24
CLI-001547,marketplace,skincare,2023-02-14,2023-04-13,4,240.84,2545.45,True,ativo,SP,F,35-44
CLI-001548,franquia,skincare,2024-05-19,2024-10-05,1,155.8,334.14,False,inativo,GO,M,25-34
CLI-001549,ecommerce,skincare,2024-06-20,2024-11-05,1,263.25,579.06,False,ativo,SP,M,35-44
CLI-001550,ecommerce,skincare,2023-02-26,2023-04-24,2,286.53,1071.63,False,em_risco,PE,F,25-34
CLI-001551,franquia,maquiagem,2024-07-20,2024-12-31,1,178.04,335.12,False,em_risco,SP,F,35-44
CLI-001552,marketplace,haircare,2023-11-02,2024-01-11,12,208.45,4301.69,True,ativo,RS,F,25-34
CLI-001553,loja_propria,haircare,2024-08-06,2024-12-31,6,118.0,1496.23,True,em_risco,RS,F,25-34
CLI-001554,loja_propria,skincare,2023-02-01,2023-08-28,1,212.4,500.91,False,ativo,MG,F,45-54
CLI-001555,marketplace,perfumes,2024-06-01,2024-11-05,12,145.58,4773.94,True,ativo,MG,F,25-34
CLI-001556,franquia,maquiagem,2023-07-13,2024-08-11,2,153.97,634.99,False,ativo,RS,F,45-54
CLI-001557,ecommerce,skincare,2023-08-06,2023-11-08,2,120.02,436.31,False,ativo,PR,M,35-44
CLI-001558,loja_propria,haircare,2024-02-14,2024-12-29,12,192.16,5470.91,True,ativo,SP,F,35-44
CLI-001559,franquia,haircare,2024-04-08,2024-08-11,2,96.03,549.24,False,em_risco,RJ,F,55+
CLI-001560,marketplace,skincare,2024-03-31,2024-04-26,4,363.38,2885.43,True,ativo,SP,F,45-54
CLI-001561,ecommerce,skincare,2023-06-10,2023-11-24,1,372.34,618.4,False,em_risco,GO,F,25-34
CLI-001562,marketplace,skincare,2023-07-20,2023-12-19,2,166.81,930.45,False,ativo,RJ,M,18-24
CLI-001563,loja_propria,skincare,2024-01-25,2024-07-29,1,315.88,513.09,False,ativo,SP,F,35-44
CLI-001564,ecommerce,perfumes,2023-03-07,2023-05-15,1,474.36,1414.74,False,em_risco,SP,F,35-44
CLI-001565,ecommerce,skincare,2023-08-20,2024-06-04,1,266.62,786.98,False,inativo,MG,F,55+
CLI-001566,loja_propria,skincare,2024-01-16,2024-12-31,1,109.52,218.22,False,inativo,SP,F,25-34
CLI-001567,marketplace,maquiagem,2023-05-01,2024-03-06,2,91.16,280.76,False,ativo,RS,M,25-34
CLI-001568,marketplace,maquiagem,2023-04-25,2024-05-15,3,103.85,650.8,True,ativo,SP,F,55+
CLI-001569,ecommerce,perfumes,2024-06-12,2024-12-08,2,174.52,543.34,False,inativo,SP,F,25-34
CLI-001570,franquia,skincare,2024-01-14,2024-03-05,2,337.47,1252.85,False,ativo,SC,NI,45-54
CLI-001571,loja_propria,haircare,2024-02-23,2024-09-04,12,88.67,1678.67,True,ativo,SC,F,35-44
CLI-001572,franquia,perfumes,2024-07-18,2024-12-05,3,310.26,1905.27,True,ativo,PE,F,25-34
CLI-001573,loja_propria,perfumes,2023-12-26,2024-12-02,2,136.51,470.95,False,inativo,MG,F,45-54
CLI-001574,ecommerce,haircare,2023-03-17,2023-12-16,1,242.33,460.61,False,ativo,SP,F,18-24
CLI-001575,ecommerce,maquiagem,2023-02-14,2023-11-14,3,166.86,1303.85,True,ativo,SP,F,35-44
CLI-001576,marketplace,maquiagem,2024-08-24,2024-12-31,6,102.55,1607.39,True,inativo,MG,F,25-34
CLI-001577,ecommerce,maquiagem,2023-09-02,2024-04-16,3,77.01,504.91,True,ativo,DF,F,18-24
CLI-001578,ecommerce,skincare,2024-07-25,2024-12-31,1,132.73,250.08,False,inativo,SP,F,18-24
CLI-001579,marketplace,skincare,2023-04-01,2023-11-29,1,166.26,311.77,False,em_risco,DF,F,25-34
CLI-001580,loja_propria,haircare,2023-01-27,2023-12-29,4,127.86,1340.93,True,ativo,RS,M,18-24
CLI-001581,franquia,skincare,2024-07-12,2024-10-30,1,309.95,850.78,False,inativo,MG,F,45-54
CLI-001582,ecommerce,skincare,2024-02-23,2024-06-30,1,158.76,325.77,False,ativo,SP,F,35-44
CLI-001583,franquia,skincare,2024-09-23,2024-11-13,1,360.17,779.87,False,ativo,SP,F,35-44
CLI-001584,franquia,haircare,2024-05-02,2024-05-22,1,186.58,286.48,False,ativo,SP,NI,35-44
CLI-001585,marketplace,perfumes,2024-08-16,2024-12-31,3,500.81,3165.4,True,inativo,SP,F,45-54
CLI-001586,loja_propria,skincare,2023-10-30,2024-07-10,3,192.86,1365.47,True,inativo,RJ,M,18-24
CLI-001587,ecommerce,maquiagem,2024-07-25,2024-12-31,3,173.65,1134.71,True,ativo,RJ,F,35-44
CLI-001588,marketplace,haircare,2023-10-15,2024-08-27,1,144.85,345.4,False,ativo,DF,F,45-54
CLI-001589,ecommerce,maquiagem,2024-01-24,2024-07-12,3,195.17,1483.39,True,ativo,RJ,F,45-54
CLI-001590,loja_propria,maquiagem,2023-06-18,2024-06-17,1,208.67,475.84,False,ativo,SP,M,25-34
CLI-001591,marketplace,skincare,2024-07-24,2024-10-23,4,338.66,2202.66,True,em_risco,MG,M,25-34
CLI-001592,franquia,skincare,2023-03-03,2023-10-18,2,274.79,1121.59,False,em_risco,BA,F,55+
CLI-001593,loja_propria,haircare,2023-06-12,2023-09-04,12,102.83,1969.52,True,ativo,SP,F,45-54
CLI-001594,franquia,perfumes,2023-07-20,2024-08-10,6,478.53,4441.97,True,inativo,PE,F,25-34
CLI-001595,marketplace,perfumes,2024-08-05,2024-12-31,2,176.78,949.4,False,ativo,SP,F,25-34
CLI-001596,ecommerce,perfumes,2023-09-22,2024-02-07,3,133.88,873.39,True,em_risco,RJ,F,35-44
CLI-001597,franquia,skincare,2024-02-16,2024-10-27,1,269.98,501.71,False,ativo,RJ,F,35-44
CLI-001598,ecommerce,maquiagem,2024-07-28,2024-12-02,3,118.86,551.02,True,inativo,PR,F,35-44
CLI-001599,marketplace,skincare,2023-11-23,2023-12-19,1,180.48,377.79,False,em_risco,PR,F,25-34
CLI-001600,marketplace,haircare,2023-06-17,2024-01-21,3,175.04,1361.36,True,inativo,BA,F,18-24
CLI-001601,ecommerce,haircare,2023-11-23,2024-01-08,2,140.07,695.31,False,ativo,PR,F,18-24
CLI-001602,marketplace,skincare,2023-02-05,2024-02-16,1,306.03,584.97,False,inativo,RS,F,25-34
CLI-001603,ecommerce,skincare,2024-04-16,2024-12-06,2,378.43,1746.71,False,em_risco,BA,F,25-34
CLI-001604,marketplace,haircare,2023-05-05,2023-10-07,4,126.06,1233.12,True,ativo,SP,M,55+
CLI-001605,franquia,maquiagem,2023-02-11,2023-07-27,4,118.31,917.93,True,em_risco,SP,F,18-24
CLI-001606,loja_propria,skincare,2023-05-23,2023-06-04,2,111.02,552.53,False,ativo,RS,F,45-54
CLI-001607,marketplace,skincare,2023-06-04,2024-01-11,1,233.6,537.11,False,ativo,BA,F,25-34
CLI-001608,marketplace,skincare,2024-01-22,2024-04-09,3,355.09,1782.49,True,ativo,RS,F,35-44
CLI-001609,ecommerce,haircare,2023-04-22,2024-03-17,6,132.39,1232.92,True,ativo,SP,NI,35-44
CLI-001610,ecommerce,skincare,2024-05-03,2024-12-04,1,228.32,450.09,False,ativo,RS,M,35-44
CLI-001611,marketplace,maquiagem,2023-09-28,2024-05-22,2,49.37,247.2,False,em_risco,RJ,F,35-44
CLI-001612,ecommerce,maquiagem,2023-12-29,2024-10-02,4,128.41,1449.32,True,em_risco,RJ,F,35-44
CLI-001613,ecommerce,perfumes,2023-09-14,2023-11-30,2,292.39,1136.63,False,em_risco,GO,F,25-34
CLI-001614,marketplace,skincare,2023-05-27,2024-04-22,2,109.11,615.1,False,em_risco,RS,F,18-24
CLI-001615,ecommerce,skincare,2023-07-14,2024-07-25,1,324.66,711.95,False,inativo,SP,F,25-34
CLI-001616,loja_propria,maquiagem,2023-02-24,2023-07-17,3,85.84,536.42,True,ativo,SP,F,18-24
CLI-001617,marketplace,haircare,2024-01-02,2024-12-31,1,74.07,148.79,False,inativo,RJ,M,35-44
CLI-001618,marketplace,perfumes,2024-10-07,2024-12-31,1,126.4,262.03,False,ativo,SC,M,45-54
CLI-001619,loja_propria,haircare,2024-07-26,2024-12-31,1,234.37,592.14,False,inativo,PE,F,35-44
CLI-001620,loja_propria,perfumes,2023-02-27,2024-02-25,3,445.73,2020.2,True,em_risco,RJ,F,25-34
